"Text","Language","Source","Date"
"adria looks like billie lourd","en","relativeinsight","2019-08-01T00:00:00"
"As a cis lesbian, I really like your descriptions of the girl penis. It's really helping me with my kind of ridiculous fear of dicks in general. I mean, dude penis is still gross to me, but I feel my internalized transphobia of chicks with dicks melting away the more I watch you. I love hearing about these things in a real sense.","en","relativeinsight","2019-08-01T00:00:00"
"'I've been working so hard to win acceptance for trans people and showing everyone that we're normal, we're just like them, and when you show up looking like that, and acting like that, it's just so hard for me to watch all my hard work be undone, you know.'    'Tiffany, you need to get far away from me right now for your own physical safety.'    ''Ugh, oh my god you crazy freak.'    This exchange . .. . I can't quite articulate how I relate to it, seeing someone with that narcissistic and judgmental attitude. Then when you tell them to fuck off, they react like you're the crazy one.","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany r u ok","en","relativeinsight","2019-08-01T00:00:00"
"Contrapoints is at 666K. Obviously, this means the left is satanic. Duh.","en","relativeinsight","2019-08-01T00:00:00"
"You're the kind of person that makes me have trouble transitioning because my family thinks everyone is like you. Stop perpetuating your bullshit. We won't be accepted until you stop trying to 'break conformity' by being a degenerate","en","relativeinsight","2019-08-01T00:00:00"
"Side dissing Blaire white won't make u seem intelligent or worth listening to","en","relativeinsight","2019-08-01T00:00:00"
"9:08 'More needs to be said about the feminine penis.' *looks directly into viewers sole* 'why is no one talking about the feminine penis?'  I died ","en","relativeinsight","2019-08-01T00:00:00"
"She should be more like Adria, cis people see us all as the same and we don't have to lick their feet just to be accepted. The first pride was a riot and we aren't going to shut up.","en","relativeinsight","2019-08-01T00:00:00"
"Kalvin Garbage is quaking in his cis-licking boots","en","relativeinsight","2019-08-01T00:00:00"
"This is an incredible video. Thank you for making this.","en","relativeinsight","2019-08-01T00:00:00"
"10:21 - 10:46 literally how I feel sometimes thinking about trans haha Thanks contrapoints for making such great content helping me figure it out!","en","relativeinsight","2019-08-01T00:00:00"
"10:22 is me every single time I'm trying to understand the subject matter.... its serious math, folks. It's hard to keep what was and what is, clear on all of this.   I'm trying my best here, just like whatsherface lol.","en","relativeinsight","2019-08-01T00:00:00"
"Honest question. Does a typical trans woman still have a penis? Or have they undergone a sex change and now have a vagina? I'm not being facetious. Shit gets confusing these days.","en","relativeinsight","2019-08-01T00:00:00"
"'I wish I were a woman, or anything but this.' God damn if I don't end up saying that at the end of every day. I need a hug","en","relativeinsight","2019-08-01T00:00:00"
"We must all talk about the feminine penis.","en","relativeinsight","2019-08-01T00:00:00"
"teeeell me what to think!!!!","en","relativeinsight","2019-08-01T00:00:00"
"Lmao Blair is shook","en","relativeinsight","2019-08-01T00:00:00"
"I feel so sorry for Tiffany. This broke my heart.","en","relativeinsight","2019-08-01T00:00:00"
"12:24 I DIED LAUGHING","en","relativeinsight","2019-08-01T00:00:00"
"why did you have to say the stupid shit about 'traps' ... ffs","en","relativeinsight","2019-08-01T00:00:00"
"Okay but like @17:00 hit me hard. I lowkey cried","en","relativeinsight","2019-08-01T00:00:00"
"5:06 I CAN'T","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany and Jackie are alcoholic alkies lol","en","relativeinsight","2019-08-01T00:00:00"
"This was dark toward the end","en","relativeinsight","2019-08-01T00:00:00"
"Which show is this a parody of?? ie/eg the debate part haha  Tiffany is a parody of Blair white???","en","relativeinsight","2019-08-01T00:00:00"
"1. Heterosexual male mistakes male for female........Not necessarily gay. 2. Continues pursuit after confirming female in fact has male reproductive biology.......gay or bi, but probably not hetero   This does not take into account males with CAIS, etc. who can't possibly function as males, or other intersex conditions the trans cult uses to muddy the waters, although they have nothing to do with the argument.  @10:14 - Sounds like Adria is a gay white male, or bisexual.  Couple of dudes.","en","relativeinsight","2019-08-01T00:00:00"
"Man, I wish I had a catgirl girlfriend with a girl dick.","en","relativeinsight","2019-08-01T00:00:00"
"Omh when she STARTED CRYING Oh my god girl Everything is okay ;_;  I relate to the self hate so hard. Damn.","en","relativeinsight","2019-08-01T00:00:00"
"'I might not be as young as I used to be but my fiance still thinks I'm beautiful ' - me turning 30 last week tbh","en","relativeinsight","2019-08-01T00:00:00"
"Im a woman, who likes women.   Mmmm i dont know about that. sounds debatable","en","relativeinsight","2019-08-01T00:00:00"
"I've been binge watching your videos for the past few hours. It's so refreshing to hear someone speaking my native language - sarcasm. (I'm from Sarcastia.) Honestly tho - these are excellent!","en","relativeinsight","2019-08-01T00:00:00"
"Natalie, you're wonderful and beautiful. Inside and out. Don't let anyone ever tell you otherwise. Even yourself.","en","relativeinsight","2019-08-01T00:00:00"
"Love you hunyyyy xxx","en","relativeinsight","2019-08-01T00:00:00"
"I keep re-watching this video bc I identify so acutely with Tiffany's pain. And I feel so much less alone.","en","relativeinsight","2019-08-01T00:00:00"
"tbh 17:19 made me shed a tear","en","relativeinsight","2019-08-01T00:00:00"
"~Blair~ Tiffany ~White~ Tumbles","en","relativeinsight","2019-08-01T00:00:00"
"TIFFANY TOOK THE REDPILL LMAO","en","relativeinsight","2019-08-01T00:00:00"
"My imaginary conversations sound just like Contrapoints' debates with clones of herself.","en","relativeinsight","2019-08-01T00:00:00"
"I hate them all, but I feel really bad because I hate Adria the most.","en","relativeinsight","2019-08-01T00:00:00"
"tiffiblaire tumbwhites","en","relativeinsight","2019-08-01T00:00:00"
"Coming back to watch this again after Transtrenders!","en","relativeinsight","2019-08-01T00:00:00"
"am.   hrhm. amen","en","relativeinsight","2019-08-01T00:00:00"
"I wanna see Nat and Blaire get in a fist fight  my moneys on you, Nat!","en","relativeinsight","2019-08-01T00:00:00"
"Fuck Tiffany Tumbles, idk why but I love you [?]","en","relativeinsight","2019-08-01T00:00:00"
"That uncomfortable moment when you think 'they both have valid points' but that is the real trap. (I love this channel,  come for me, I deserve it.)","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany stay strong  PRAY FOR TIFFANY!!!!!!","en","relativeinsight","2019-08-01T00:00:00"
"13:25 'Dont invite tiffany back'  One year later shes back on the show","en","relativeinsight","2019-08-01T00:00:00"
"'You know what else I'm not living for? Muslims.' ISTG I SCREAMED SO HARD","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany gives me life!","en","relativeinsight","2019-08-01T00:00:00"
"Blaire White was found dead","en","relativeinsight","2019-08-01T00:00:00"
"let's discuss the mouthfeel","en","relativeinsight","2019-08-01T00:00:00"
"2:47 LOL","en","relativeinsight","2019-08-01T00:00:00"
"' Why am i always surrounded by homosexuals? ' - Me when i look inside the mirror","en","relativeinsight","2019-08-01T00:00:00"
"10:54 OOF I CACKLED","en","relativeinsight","2019-08-01T00:00:00"
"'your leftist friends are not your allies, one wrong move and you're dead to them' is sadly true.","en","relativeinsight","2019-08-01T00:00:00"
"'Hon'","en","relativeinsight","2019-08-01T00:00:00"
"Where can I listen to the whole song from the credits?","en","relativeinsight","2019-08-01T00:00:00"
"The first time I tried to watch this video, I didn't get it. I didn't know the people portrayed as parody. Now I'm back, and I do, and wow! What a difference! lol :)","en","relativeinsight","2019-08-01T00:00:00"
"Without any experience from such a position, being a white cis male from an alright economic background, i have to say that this video really touched me. I don't know what it was but for the first time i truly felt the emotional impact of these issues, instead of just discussing it on a theoretical level: Very well done","en","relativeinsight","2019-08-01T00:00:00"
"Lets go get some girl dick bro","en","relativeinsight","2019-08-01T00:00:00"
"you're wonderful","en","relativeinsight","2019-08-01T00:00:00"
"Elucidating, entertaining, and absolutely brilliant!","en","relativeinsight","2019-08-01T00:00:00"
"Good video.","en","relativeinsight","2019-08-01T00:00:00"
"Brought to you by Svedka Vodka. Svedka. Bring Your Own Spirit(TM).","en","relativeinsight","2019-08-01T00:00:00"
"classis HSTS vs AGP debate lmfao","en","relativeinsight","2019-08-01T00:00:00"
"12:20 I swear I think this at least twice a day","en","relativeinsight","2019-08-01T00:00:00"
"I'm hooked. Your videos are very well thought out and discuss important issues in an entertaining & interesting way. Kudos!","en","relativeinsight","2019-08-01T00:00:00"
"Lol I just came here from a Tim Pool video where I was asking if anyone on the left actually had funny political content. Iamnotdisappointed","en","relativeinsight","2019-08-01T00:00:00"
"There's something deeply disgusting about this. I get that your presenting it as being about internal self hatred but if it really was a discussion about that it would do something to help people who legitimately felt self hatred over being transexual. Instead it paints them as deeply pitiful souls and reduces everything they could say to being about appearing in a way they can be granted acceptance. At first this made think this was  just a shady hit piece on Blaire White with good production value, but when I also think about your political values compared to the ones shown by the girl in the video I feel like it's just a method of devaluing a trans person's opinions that dissent with your own. Shouldn't really be surprised though, as no one seems to be able to talk about these issues without doing that.","en","relativeinsight","2019-08-01T00:00:00"
"Otokonoko just means boy","en","relativeinsight","2019-08-01T00:00:00"
"I've only just found you and I want to say I fucking love you","en","relativeinsight","2019-08-01T00:00:00"
"Lmao!!! Natalie you are soooo hilarious!! I can't stop laughing . At the same time I am moved emotionally by your performance towards the end. I have been there girl. Love your channel and you!!! [?]","en","relativeinsight","2019-08-01T00:00:00"
"The Tragedy of Tiffany Tumbles! Her breakdown made me cry!","en","relativeinsight","2019-08-01T00:00:00"
"Is this the official origin of the M O U T H F E E L ","en","relativeinsight","2019-08-01T00:00:00"
"You're the Kubrick of youtubers, as far as I'm concerned.","en","relativeinsight","2019-08-01T00:00:00"
"I do feel the need to point out that otokonoko means boy, or more literally male child.","en","relativeinsight","2019-08-01T00:00:00"
"When Tiffany started crying it made me cry. Even before I figured out I was trans I would always sob by myself and wish I could be anyone and anything in the world but me. It also gave me a different perspective on the female penis that I did not consider. Thank you Contrapoints.","en","relativeinsight","2019-08-01T00:00:00"
"Wow when she started crying I really got triggered.. flashbacks","en","relativeinsight","2019-08-01T00:00:00"
"To be honest, contra looks like a guy","en","relativeinsight","2019-08-01T00:00:00"
"So much bisexual lighting yes","en","relativeinsight","2019-08-01T00:00:00"
"This was incredibly powerful to watch. I did not expect to cry either. Beautiful, accurate, challenging depictions all around.","en","relativeinsight","2019-08-01T00:00:00"
"I may not agree with you politically but I still love watching your videos. It's a good opportunity for me to see how the other side thinks and feels but also getting amazing quality and humor. The girl dick, rofl.","en","relativeinsight","2019-08-01T00:00:00"
"Countra's videos always get really good when the videos of regular YouTubers would've ended.","en","relativeinsight","2019-08-01T00:00:00"
"'Who could ever love this?' Over 39 thousand people apparently ","en","relativeinsight","2019-08-01T00:00:00"
"'Oh god, I need to not be around straight people for a long time after this.'  Me after a day with my family","en","relativeinsight","2019-08-01T00:00:00"
"And if thou gaze long into an abyss, the abyss will also gaze into thee","en","relativeinsight","2019-08-01T00:00:00"
"That last part... what a great youtuber you are... lost of words, just awesome","en","relativeinsight","2019-08-01T00:00:00"
"10:00","en","relativeinsight","2019-08-01T00:00:00"
"This video is a fucking masterpiece..","en","relativeinsight","2019-08-01T00:00:00"
"Blair white who?","en","relativeinsight","2019-08-01T00:00:00"
"You just went there. You went there and took a selfie while you were there.","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany looks like Cersei","en","relativeinsight","2019-08-01T00:00:00"
"You've got legs 4 days by the way and I'm jealous as hell","en","relativeinsight","2019-08-01T00:00:00"
"'Get Blaire next time. And the week after, can we get Kanye West?' #boom","en","relativeinsight","2019-08-01T00:00:00"
"Highlighting so much nuance. The conversation under trans women getting certain facial reconstructive cosmetic surgery for more feminine features and the question surrounding women who might not have perfectly ideal feminine features but not understanding that the trans female experience is VERY different from other women regarding self-acceptance, esteem and social perception","en","relativeinsight","2019-08-01T00:00:00"
"Powerful in so many ways. You are an intellectual comedy goddess.","en","relativeinsight","2019-08-01T00:00:00"
"this is phenomenal acting :D","en","relativeinsight","2019-08-01T00:00:00"
"I love how you appeal to people's feelings and you use that to explain the complex in fighting of the LGBTQ+ community. I feel like with an emotional video like this I can finally explain some of the struggles that trans people face to my family.   I also feel like I can use this to explain how internalized the concept of gender is and why it's important to stop it from guiding all of your judgements. I'm non binary (assigned male at birth) and my mom 'supports me no matter what' but when I put on a shirt with flowers on it that I loved, while everyone else loved it, she said it 'looks too flowery.' With this video showing how problematic it is to encourage gender stereotypes, I feel like she might just see that shirt as a shirt that looks really good on me!","en","relativeinsight","2019-08-01T00:00:00"
"I would watch intersectional af","en","relativeinsight","2019-08-01T00:00:00"
"Watching this in 2019. May i just say, the final scene with that 'welcome to my woorrllld' is so amazingly creepy and concentrated, i think it's really a masterpiece.  Feels like an abyss of pain trying to suck you in.","en","relativeinsight","2019-08-01T00:00:00"
"Back here after six months. I broke out crying during the last scene where Tiffany is crying and lamenting about her appearance and general depression. Feeling unloved, undeserving, inadequate and disgusting. As if you're trying to mock something you will never be. I used to project against transgender issues and it's community for such a long time. When I realized I was Queer in general the self-hate intensified until I landed in the hospital for the fifth time after trying to take my life. Something about it was different and I decided to try to explore what was causing me so much pain.      I have always been 'masculine,' I don't know what exactly that means. Ever since I was a child Id simply want to play with the boys, dress like them and be with them. Everything about their lives and wanting to belong intrigued me. Up until I was twelve I didn't realize that I didn't want to just be friends with them. When I first began puberty I experienced an immediate disconnect to my body. I didn't love it, I didn't want it. When it came to fapping I would imagine I had a penis and could only get off then or imagine I was touching another woman which sent me into a gay panic as I was extremely and hopelessly attracted to women. I tried to focus on every slight male attraction I had to make myself 'straight-ish,' at the very least. I tried/try to convince myself that I'm just a tomboy. But once you wake up wanting to cut off your breasts and magically grow a penis and cry about it in your sleep or even just try to turn yourself 'off' when you're having sex because It just feels otherworldy... I just didn't understand why this was happening. This happened before I even had any real interaction or information with/about being trans.     After so many painful years of being in the closet in general... I wanted to go ahead and dabble with the idea of being a trans man. However, that really didn't work out for me because I only seemed to get worse mentally.    As of now, I'm about to be 20 and well, I'd say I'm genderqueer but the truth is I'm really just terrified to say what I feel like I am... I have never allowed myself to date women and whenever I try to tell my boyfriend about what I feel like he expresses that he wouldn't want to be in the relationship anymore which is rational, he's a straight man after all... I don't want to lose him. I'm in a very scary spot in my life and this is terrifying to even write. My family would disown me, I don't think I'd be able to fathom transitioning, I would lose so much. I'm too scared to try.     But Natalie, thank you for opening the bag I didn't wanna touch for so long. Thank you.","en","relativeinsight","2019-08-01T00:00:00"
"This was first time coming across these videos. I'll thank nyt for this! Enjoyed it.","en","relativeinsight","2019-08-01T00:00:00"
"'Make traps gay again' :D","en","relativeinsight","2019-08-01T00:00:00"
"I just recently discovered you while working on a philosophy research paper (another scholar recommended your work to me!) and I freaking LOVE you. You're easily one of the most artistically talented people on YouTube and the way you are able to articulate thoughts that I've had but really struggle to put into words is so awesome. You make it all make sense!!","en","relativeinsight","2019-08-01T00:00:00"
"You are right ,your face is not pretty.  They should put you and Milo in the same room to see what happens","en","relativeinsight","2019-08-01T00:00:00"
"Damn that ending hit me hard","en","relativeinsight","2019-08-01T00:00:00"
"Is Tiffany Blaire white?","en","relativeinsight","2019-08-01T00:00:00"
"Eckhart Tolle, his book and youtube videos helped me a lot","en","relativeinsight","2019-08-01T00:00:00"
"What a gem, just binge watched all of your videos","en","relativeinsight","2019-08-01T00:00:00"
"I can't believe I now unironically enjoy what are essentially one woman plays","en","relativeinsight","2019-08-01T00:00:00"
"You are offensive. You need to be banned.","en","relativeinsight","2019-08-01T00:00:00"
"The moment whem Tiffany cries is so powerful... I'm almost break to tears.","en","relativeinsight","2019-08-01T00:00:00"
"I actually get the concept of feminine dick lol. As a gay man, I don't have a problem whatsoever with dating someone who is FtM, and I wouldn't be like 'ewww you have a vagina!!!' I care more about the masculine facial features, body type, personality, etc. That said, I'm not attracted to women regardless of what's between their legs. Genitalia doesn't make or define the person.","en","relativeinsight","2019-08-01T00:00:00"
"Can you do one on alcoholism and drug addiction in our community.","en","relativeinsight","2019-08-01T00:00:00"
"The only thing I don't seem to agree with you on out of all your videos is about Muslims. Muslim is intertwined with Islam. Ya, perhaps most are Arab but there's a racist reason for that, which is that Islam is racist. Even the founder of Islam Muhammad himself was apparently racist against black Africans, and didn't care for Jews. And apparently nothing's really changed on that front in 1,400 years either, since there's an actual slave trade in Libya, women are still slaves in most of their countries, and Israel is constantly under attack from other ME countries that just so happen to be Muslim.  Anyway apparently I'm racist too, because I have a fear of Islam over most religious ideologies and put it at the same level as natsees. And if Muslim=Islam and Muslim is a race then ok, it applies to a race I guess, and I have to accept my Muslim racism rather than be a hypocrite. *shrugs*","en","relativeinsight","2019-08-01T00:00:00"
"If it makes you all feel better, I'm told I'm hot, like a 9/10 with makeup, and imma cis fem, and I still look masculine especially without makeup. And without nail polish I have manly hands. And I have something else I hate that a lot of skinny cis women have no matter what exercises they do - cankles. Gd my Achilles cankles straight to hel.","en","relativeinsight","2019-08-01T00:00:00"
"Man, internalized bigotry sucks.","en","relativeinsight","2019-08-01T00:00:00"
"Prelude to the 'are traps gay' video","en","relativeinsight","2019-08-01T00:00:00"
"10/10 episode 2 reference. I hated it.","en","relativeinsight","2019-08-01T00:00:00"
"I don't think there is anybody smarter or more entertaining on this channel, youtube or the entire internetz.","en","relativeinsight","2019-08-01T00:00:00"
"I love you and Ill love you even more if you do a video on truscum. Nb sick of being called a transtrender.","en","relativeinsight","2019-08-01T00:00:00"
"When Jackie Jackson went off on Tiffany  Contrapoints is when Natalie makes her central point: because Tiffany Tumbles's presentation of transgenderism fails to challenge the status quo or at least ask the status quo to genuinely accept the dignity of transgender persons, Tiffany Tumbles can never be truly accepted by those who benefit from the status quo.  Merely commenting upon her personal decision to undergo plastic surgery to appear more like a woman immediately threatens the status quo and jolts awake lingering and unresolved transphobia.  Unlike a 'genuine woman' who may choose to undergo plastic surgery, an 'individual who has chosen to identify woman'''s decision to undergo the same procedure is suddenly a bizarre outsider succumbing to 'backwards social norms' and 'not truly understanding what it means to be woman.'  Tiffany's outsider-status is maintained if she doesn't demand that the world doesn't truly and honestly accept her as a woman.  And she fails to realize that unless the demand is made, they never will.","en","relativeinsight","2019-08-01T00:00:00"
"Will we ever get a ContraPoints lore?","en","relativeinsight","2019-08-01T00:00:00"
"I like to think I'm more right wing, but I think I found my new favorite YouTube lol","en","relativeinsight","2019-08-01T00:00:00"
"Why does this video slap so hard?","en","relativeinsight","2019-08-01T00:00:00"
"That was powerful.","en","relativeinsight","2019-08-01T00:00:00"
"This is so real. I love you, Natalie.","en","relativeinsight","2019-08-01T00:00:00"
"This is my personal favorite Contrapoints video","en","relativeinsight","2019-08-01T00:00:00"
"adria's profile looks like if taylor swift didn't have straight vibes","en","relativeinsight","2019-08-01T00:00:00"
"16:20 blaire white's video 'im done'","en","relativeinsight","2019-08-01T00:00:00"
"hey! this will probably not be read or considered, but just in case I just checked out the subtitles and I wanted to say the italian subtitles are terrible, horrible grammar, translating word by word phrases that don't have a literal translation and using the wrong pronouns throughout the whole video! you might need to get them fixed/changed","en","relativeinsight","2019-08-01T00:00:00"
"DAMN this shit got dark as fuck. great video!","en","relativeinsight","2019-08-01T00:00:00"
"the last ~10 minutes made me cry","en","relativeinsight","2019-08-01T00:00:00"
"M o u t h f e e l","en","relativeinsight","2019-08-01T00:00:00"
"While I don't agree with contra's view points on a lot of different things, I thought this was a very interesting, unique skit (even if Tiffany was supposed to represent Blaire). You were able to show that you understand both sides of an argument through different characters, and using that in combination with humor and drama led to a very entertaining and nonetheless informative skit. Great work!","en","relativeinsight","2019-08-01T00:00:00"
